imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote,allgenders_0age_avg_vote,allgenders_0age_votes,allgenders_18age_avg_vote,allgenders_18age_votes,allgenders_30age_avg_vote,allgenders_30age_votes,allgenders_45age_avg_vote,allgenders_45age_avg_vote,allgenders_45age_votes,males_allages_avg_vote,males_allages_votes,males_0age_avg_vote,males_0age_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_0age_avg_vote,females_0age_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating
tt0015684,6.3,491,6.7,7.0,,,6.5,10.0,6.5,95.0,6.1,6.1,333.0,6.4,315.0,,,6.3,3.0,6.4,76.0,6.4,231.0,5.7,123.0,,,6.5,7.0,7.6,17.0,4.8,98.0,6.1,60.0,5.8
tt0015687,6.6,243,6.8,7.0,,,6.3,11.0,6.3,68.0,6.8,6.8,120.0,6.6,174.0,,,6.3,9.0,6.3,59.0,6.8,101.0,6.4,27.0,,,6.0,2.0,5.7,6.0,7.7,17.0,6.5,37.0,6.7
tt0015693,6.4,681,7.5,8.0,,,6.7,27.0,6.2,157.0,6.3,6.3,425.0,6.2,393.0,,,5.9,12.0,6.1,104.0,6.2,272.0,6.9,217.0,,,7.3,15.0,6.4,49.0,7.2,152.0,5.7,79.0,6.7
tt0015758,7.0,415,7.1,7.0,,,6.6,21.0,7.0,121.0,7.0,7.0,176.0,7.0,284.0,,,6.1,14.0,7.0,105.0,7.0,155.0,6.9,41.0,,,7.2,7.0,6.8,14.0,6.7,19.0,6.1,62.0,7.2
tt0015768,7.1,1703,7.1,7.0,,,7.1,200.0,7.0,641.0,7.2,7.2,536.0,7.1,1241.0,,,7.1,171.0,7.0,565.0,7.1,471.0,7.4,156.0,,,7.0,23.0,7.4,69.0,7.6,58.0,6.7,150.0,7.0
tt0015772,6.6,1718,7.2,7.0,7.0,2.0,6.3,125.0,6.6,538.0,6.6,6.6,753.0,6.6,1113.0,7.0,2.0,6.1,90.0,6.6,427.0,6.6,561.0,6.9,328.0,,,6.8,34.0,7.0,106.0,6.5,184.0,6.3,152.0,6.8
tt0015794,6.3,133,6.4,7.0,,,5.5,8.0,6.4,48.0,6.4,6.4,56.0,6.3,103.0,,,5.4,7.0,6.4,44.0,6.5,50.0,6.2,8.0,,,6.0,1.0,6.3,3.0,6.0,3.0,5.9,35.0,6.6
tt0015801,7.1,310,7.1,7.0,,,7.4,12.0,7.2,115.0,7.1,7.1,141.0,7.1,234.0,,,6.5,7.0,7.0,97.0,7.1,125.0,7.6,35.0,,,8.3,5.0,8.1,14.0,6.8,15.0,6.7,64.0,7.2
tt0015841,7.5,4882,7.4,8.0,10.0,1.0,7.5,499.0,7.5,1967.0,7.6,7.6,1486.0,7.5,3462.0,10.0,1.0,7.5,427.0,7.4,1701.0,7.6,1264.0,7.7,527.0,,,7.8,67.0,7.8,243.0,7.5,201.0,6.9,234.0,7.7
tt0015842,7.2,1348,7.3,7.0,,,6.9,116.0,7.2,503.0,7.2,7.2,483.0,7.1,914.0,,,6.8,75.0,7.1,416.0,7.1,402.0,7.5,198.0,,,7.1,39.0,7.5,82.0,7.7,71.0,6.7,142.0,7.0
tt0015847,5.8,100,6.1,6.0,,,5.6,16.0,5.7,43.0,6.3,6.3,28.0,5.7,76.0,,,5.5,15.0,5.5,33.0,6.3,26.0,6.8,10.0,,,10.0,1.0,6.8,8.0,5.0,1.0,5.9,15.0,6.2
tt0015861,6.6,417,6.7,7.0,,,6.7,42.0,6.5,170.0,6.8,6.8,112.0,6.7,300.0,,,6.7,36.0,6.5,151.0,6.8,104.0,6.4,29.0,,,6.0,5.0,6.1,15.0,7.0,8.0,6.8,54.0,6.6
tt0015863,7.2,3710,7.2,7.0,8.0,1.0,7.3,413.0,7.2,1479.0,7.2,7.2,985.0,7.2,2567.0,8.0,1.0,7.2,341.0,7.1,1278.0,7.2,874.0,7.6,364.0,,,7.7,71.0,7.5,181.0,7.5,104.0,6.7,205.0,7.2
tt0015864,8.2,97480,8.1,8.0,8.0,73.0,8.2,17981.0,8.1,37370.0,8.2,8.2,15478.0,8.2,64136.0,8.1,55.0,8.2,15419.0,8.1,32690.0,8.3,13274.0,8.1,9111.0,7.9,16.0,8.1,2347.0,8.1,4324.0,8.1,2006.0,7.8,591.0,8.2
tt0015872,6.9,151,7.0,7.0,,,7.1,5.0,6.6,37.0,6.7,6.7,79.0,6.8,100.0,,,7.0,4.0,6.5,31.0,6.8,62.0,7.3,22.0,,,7.0,1.0,7.5,6.0,6.1,13.0,5.6,29.0,6.8
tt0015881,8.1,8898,7.7,8.0,7.6,8.0,8.0,808.0,8.0,3378.0,8.1,8.1,2748.0,8.1,5936.0,8.0,5.0,8.1,684.0,8.1,2911.0,8.1,2204.0,7.8,1088.0,6.7,3.0,7.6,114.0,7.7,435.0,8.2,514.0,7.4,275.0,8.2
tt0015883,6.9,225,6.9,7.0,,,6.5,10.0,6.4,59.0,7.2,7.2,126.0,6.8,169.0,,,6.1,7.0,6.3,47.0,7.1,114.0,7.3,23.0,,,8.3,3.0,6.6,9.0,7.8,10.0,6.5,49.0,6.9
tt0015909,6.5,151,7.0,7.0,,,7.4,7.0,6.9,43.0,6.1,6.1,81.0,6.6,98.0,,,,,7.0,33.0,6.1,62.0,6.6,36.0,,,7.4,7.0,6.3,10.0,5.9,18.0,4.4,23.0,7.2
tt0015935,6.6,112,6.9,7.0,,,7.0,8.0,6.8,58.0,6.0,6.0,25.0,6.6,81.0,,,6.5,7.0,6.7,50.0,6.3,21.0,7.4,12.0,,,10.0,1.0,7.6,7.0,5.7,3.0,5.5,17.0,6.9
tt0016004,7.3,978,7.5,8.0,,,7.3,72.0,7.3,340.0,7.4,7.4,376.0,7.2,665.0,,,7.0,49.0,7.2,274.0,7.3,326.0,7.7,129.0,,,7.9,23.0,7.6,59.0,7.7,42.0,6.6,97.0,7.4
tt0016005,6.6,544,6.4,7.0,,,6.8,19.0,6.7,155.0,6.3,6.3,278.0,6.7,328.0,,,6.5,9.0,6.6,112.0,6.7,204.0,6.2,121.0,,,7.1,10.0,7.1,41.0,5.0,67.0,6.3,69.0,6.4
tt0016006,5.0,125,7.3,8.0,,,5.5,2.0,6.2,14.0,4.2,4.2,101.0,4.7,72.0,,,4.0,1.0,5.9,12.0,4.3,59.0,6.1,44.0,,,7.0,1.0,8.0,1.0,3.8,42.0,3.5,21.0,7.6
tt0016013,7.2,475,7.5,8.0,,,7.1,16.0,7.2,154.0,7.3,7.3,241.0,7.2,327.0,,,6.9,12.0,7.1,129.0,7.3,183.0,8.0,81.0,,,7.5,4.0,8.0,21.0,8.0,55.0,6.5,64.0,7.2
tt0016023,6.0,448,8.4,9.0,,,4.4,6.0,6.9,46.0,4.8,4.8,298.0,5.5,196.0,,,4.0,3.0,6.8,35.0,4.8,158.0,5.1,150.0,,,5.7,3.0,7.2,10.0,2.2,137.0,3.9,21.0,7.6
tt0016028,6.7,877,7.6,8.0,3.0,1.0,6.9,34.0,6.9,207.0,6.5,6.5,496.0,6.6,531.0,3.0,1.0,6.6,24.0,6.9,161.0,6.4,330.0,7.0,221.0,,,7.7,10.0,6.9,45.0,6.9,162.0,5.7,71.0,6.9
tt0016029,7.1,1420,7.2,7.0,,,7.1,99.0,7.0,356.0,7.0,7.0,602.0,6.8,694.0,,,6.5,48.0,6.8,186.0,6.8,440.0,7.5,391.0,,,7.5,51.0,7.3,164.0,7.7,156.0,6.4,130.0,7.1
tt0016039,7.0,4513,7.1,7.0,8.0,3.0,7.1,487.0,7.0,1698.0,7.0,7.0,1365.0,7.0,3250.0,9.0,2.0,7.2,431.0,6.9,1520.0,7.0,1219.0,7.0,346.0,6.0,1.0,6.5,50.0,7.2,157.0,7.0,125.0,6.7,250.0,7.1
tt0016104,7.3,2126,8.0,8.0,9.0,1.0,7.6,89.0,7.3,603.0,7.1,7.1,1161.0,7.3,1318.0,9.0,1.0,7.7,66.0,7.2,464.0,7.2,768.0,7.1,548.0,,,7.4,23.0,7.4,134.0,6.5,384.0,6.5,152.0,7.0
tt0016123,6.2,906,6.4,6.0,7.0,1.0,6.3,41.0,6.4,279.0,6.1,6.1,390.0,6.2,622.0,,,6.2,33.0,6.3,239.0,6.1,342.0,6.5,86.0,,,6.0,7.0,6.6,36.0,6.4,40.0,6.3,102.0,6.3
tt0016142,6.4,105,6.7,6.0,,,5.8,6.0,6.1,36.0,6.9,6.9,48.0,6.5,82.0,,,6.2,5.0,6.0,31.0,6.9,45.0,6.4,7.0,,,4.0,1.0,7.5,4.0,9.5,2.0,6.4,21.0,7.0
tt0016185,7.1,310,7.1,7.0,,,7.4,42.0,7.2,137.0,6.8,6.8,78.0,7.2,240.0,,,7.4,36.0,7.2,121.0,6.8,73.0,7.1,27.0,,,7.4,6.0,7.1,15.0,6.2,5.0,6.4,50.0,7.3
tt0016201,6.2,205,6.2,6.0,,,6.2,6.0,6.0,55.0,6.3,6.3,91.0,6.2,123.0,,,6.0,2.0,6.0,43.0,6.3,78.0,5.9,25.0,,,6.5,4.0,6.1,11.0,4.1,9.0,5.7,28.0,6.1
tt0016205,6.7,127,7.2,7.0,,,6.0,2.0,7.1,31.0,6.6,6.6,66.0,6.9,86.0,,,7.0,1.0,7.2,30.0,6.6,54.0,6.0,10.0,,,5.0,1.0,3.0,1.0,6.7,8.0,5.7,28.0,7.1
tt0016220,7.6,16255,7.7,8.0,7.7,6.0,7.7,2186.0,7.5,6341.0,7.7,7.7,3867.0,7.6,10326.0,7.1,5.0,7.7,1659.0,7.5,5154.0,7.6,3220.0,7.7,2303.0,,,7.7,505.0,7.6,1133.0,7.8,587.0,7.4,383.0,7.8
tt0016226,6.0,269,6.3,6.0,,,6.7,10.0,5.7,65.0,6.3,6.3,120.0,6.0,163.0,,,7.0,5.0,5.6,46.0,6.3,107.0,6.6,34.0,,,6.4,5.0,6.3,18.0,6.8,11.0,5.5,38.0,6.1
tt0016230,6.0,2111,6.1,6.0,4.7,3.0,5.8,303.0,5.9,914.0,6.2,6.2,477.0,5.9,1509.0,4.7,3.0,5.7,235.0,5.9,789.0,6.1,444.0,6.4,213.0,,,6.4,65.0,6.4,111.0,6.5,30.0,5.8,116.0,5.9
tt0016232,7.0,190,7.0,7.0,,,7.5,5.0,7.3,58.0,6.7,6.7,91.0,7.1,142.0,,,7.0,4.0,7.3,52.0,6.8,83.0,6.6,15.0,,,10.0,1.0,7.3,5.0,5.1,8.0,5.7,39.0,7.5
tt0016240,6.8,134,6.8,7.0,,,6.7,10.0,6.6,57.0,7.1,7.1,36.0,6.7,93.0,,,6.6,9.0,6.4,48.0,7.1,33.0,7.9,10.0,,,7.0,1.0,8.0,7.0,7.5,2.0,6.4,28.0,7.2
tt0016241,3.7,132,3.4,2.0,,,,,3.1,22.0,3.6,3.6,83.0,4.3,66.0,,,,,3.4,15.0,4.6,51.0,1.3,38.0,,,,,2.1,6.0,1.1,32.0,5.3,24.0,3.0
tt0016258,7.1,319,7.3,7.0,,,7.4,6.0,6.9,65.0,7.1,7.1,170.0,6.9,210.0,,,7.3,5.0,6.7,53.0,7.1,146.0,7.7,34.0,,,10.0,1.0,7.7,11.0,7.7,21.0,6.5,45.0,7.1
tt0016276,6.6,297,6.6,7.0,,,6.4,10.0,6.6,75.0,6.6,6.6,143.0,6.5,181.0,,,6.4,5.0,6.6,59.0,6.5,110.0,6.8,50.0,,,6.2,5.0,6.6,15.0,6.9,28.0,6.1,46.0,6.5
tt0016288,6.4,170,6.6,7.0,,,6.3,9.0,5.8,39.0,6.7,6.7,83.0,6.4,113.0,,,6.0,5.0,5.9,32.0,6.7,74.0,6.6,16.0,,,7.0,4.0,5.8,4.0,6.8,7.0,5.8,45.0,7.0
tt0016294,6.8,126,6.7,7.0,,,7.1,5.0,6.8,30.0,6.9,6.9,69.0,6.8,92.0,,,7.8,4.0,6.7,21.0,6.8,65.0,7.2,14.0,,,7.0,1.0,7.3,7.0,8.7,3.0,7.0,38.0,6.4
tt0016308,6.6,483,6.8,7.0,5.0,1.0,6.2,14.0,6.6,131.0,6.8,6.8,237.0,6.6,354.0,5.0,1.0,5.8,11.0,6.5,117.0,6.8,214.0,7.0,33.0,,,7.7,3.0,7.3,10.0,6.3,20.0,6.3,72.0,6.7
tt0016309,3.8,132,4.2,2.0,,,7.7,3.0,4.4,28.0,3.2,3.2,73.0,4.2,58.0,,,3.0,1.0,3.9,17.0,4.4,39.0,2.7,45.0,,,10.0,2.0,5.1,9.0,1.6,34.0,5.7,11.0,2.8
tt0016310,6.7,322,6.7,7.0,,,6.6,16.0,6.7,121.0,6.4,6.4,133.0,6.7,249.0,,,6.7,14.0,6.7,111.0,6.6,117.0,6.4,22.0,,,6.5,2.0,6.9,8.0,5.7,11.0,6.2,49.0,6.6
tt0016332,7.9,8943,7.8,8.0,7.0,3.0,8.0,1438.0,7.9,3607.0,8.0,8.0,2078.0,7.9,6154.0,7.0,3.0,8.0,1193.0,7.8,3091.0,8.0,1715.0,8.0,1080.0,,,8.0,236.0,7.9,473.0,8.3,340.0,7.6,258.0,8.0
tt0016338,6.1,113,6.2,6.0,,,6.3,3.0,6.1,27.0,6.3,6.3,65.0,6.1,84.0,,,5.0,1.0,5.8,23.0,6.3,58.0,7.1,10.0,,,7.0,2.0,6.7,3.0,7.0,5.0,6.1,24.0,6.4
tt0016377,4.1,112,7.0,8.0,,,2.0,1.0,4.2,7.0,4.0,4.0,99.0,4.0,64.0,,,2.0,1.0,4.2,6.0,4.1,57.0,1.8,42.0,,,,,8.0,1.0,1.8,41.0,2.9,18.0,6.2
tt0016392,6.4,219,6.4,7.0,7.0,1.0,6.1,17.0,6.2,86.0,6.6,6.6,73.0,6.3,155.0,7.0,1.0,6.1,13.0,6.2,70.0,6.6,66.0,6.2,22.0,,,8.7,3.0,6.2,13.0,5.6,6.0,5.9,35.0,5.7
tt0016394,6.5,831,8.0,9.0,,,6.4,31.0,6.8,175.0,6.4,6.4,529.0,6.6,470.0,,,6.4,24.0,6.8,135.0,6.5,303.0,6.2,269.0,,,6.2,7.0,7.0,39.0,5.3,223.0,5.6,54.0,7.0
tt0016395,7.2,277,7.4,7.0,,,7.5,17.0,6.9,62.0,7.1,7.1,131.0,6.9,159.0,,,6.6,8.0,6.7,48.0,7.0,102.0,7.7,51.0,,,8.3,8.0,7.1,13.0,7.8,25.0,5.5,46.0,7.4
tt0016461,6.5,538,7.0,7.0,,,5.7,27.0,6.3,152.0,6.7,6.7,258.0,6.5,384.0,,,5.9,22.0,6.4,130.0,6.7,226.0,6.1,52.0,,,5.3,5.0,5.5,17.0,6.8,29.0,6.1,88.0,6.8
tt0016473,7.2,1613,7.3,7.0,,,7.0,95.0,7.2,556.0,7.3,7.3,657.0,7.2,1130.0,,,7.0,66.0,7.2,473.0,7.2,567.0,7.5,201.0,,,7.0,29.0,7.5,79.0,7.8,82.0,6.8,161.0,7.3
tt0016480,6.8,288,7.0,7.0,,,6.1,6.0,6.4,67.0,7.0,7.0,153.0,6.7,193.0,,,6.9,5.0,6.4,58.0,6.9,127.0,6.6,31.0,,,4.0,1.0,6.0,8.0,7.5,22.0,6.1,55.0,6.7
tt0016481,7.4,1022,7.5,8.0,7.0,1.0,7.4,98.0,7.3,397.0,7.6,7.6,341.0,7.4,749.0,7.0,1.0,7.4,83.0,7.2,347.0,7.6,300.0,7.7,101.0,,,7.2,14.0,7.7,42.0,7.9,35.0,6.7,106.0,7.5
tt0016491,7.7,693,7.4,8.0,,,7.7,36.0,7.6,201.0,7.7,7.7,287.0,7.6,436.0,,,7.5,26.0,7.6,165.0,7.6,235.0,8.1,90.0,,,7.9,10.0,7.6,33.0,8.5,46.0,6.7,70.0,7.6
tt0016493,6.7,152,6.9,7.0,,,5.6,7.0,6.9,69.0,6.5,6.5,55.0,6.7,119.0,,,5.6,7.0,6.9,62.0,6.6,48.0,7.0,10.0,,,,,7.2,6.0,7.5,4.0,6.4,33.0,6.9
tt0016544,5.1,1395,5.4,5.0,,,4.1,80.0,5.1,470.0,5.2,5.2,535.0,5.0,928.0,,,3.9,59.0,5.0,373.0,5.2,476.0,5.3,165.0,,,4.8,20.0,5.4,85.0,5.4,57.0,5.0,121.0,4.9
tt0016545,5.8,242,5.9,6.0,,,5.6,14.0,6.0,90.0,5.6,5.6,97.0,5.8,171.0,,,5.5,8.0,5.9,71.0,5.6,87.0,6.0,29.0,,,6.8,6.0,6.7,14.0,5.1,8.0,5.9,38.0,6.0
tt0016548,6.9,123,7.2,7.0,,,7.2,9.0,6.7,36.0,7.1,7.1,53.0,6.8,73.0,,,7.5,4.0,6.7,27.0,6.8,40.0,6.8,23.0,,,6.8,5.0,6.8,7.0,6.9,9.0,6.4,16.0,7.1
tt0016559,6.8,111,7.0,7.0,,,6.5,16.0,6.6,46.0,7.3,7.3,33.0,6.9,80.0,,,6.6,12.0,6.7,37.0,7.3,30.0,6.5,18.0,,,6.5,4.0,6.2,9.0,6.3,3.0,6.9,15.0,6.3
tt0016560,5.4,609,8.3,9.0,,,5.6,6.0,6.2,66.0,4.7,4.7,424.0,5.1,294.0,,,5.6,6.0,6.1,49.0,4.7,234.0,5.2,206.0,,,,,6.4,16.0,4.2,189.0,4.1,29.0,6.8
tt0016563,6.6,123,6.9,7.0,,,6.2,6.0,6.5,51.0,6.6,6.6,45.0,6.6,88.0,,,6.7,3.0,6.6,45.0,6.6,39.0,6.1,14.0,,,7.0,3.0,5.6,5.0,6.5,6.0,6.8,30.0,6.3
tt0016627,7.0,1050,7.7,8.0,,,6.9,39.0,7.0,222.0,6.8,6.8,649.0,7.0,640.0,,,6.7,27.0,7.0,171.0,6.9,426.0,6.7,279.0,,,7.4,12.0,6.7,48.0,6.5,218.0,6.1,99.0,7.2
tt0016629,6.5,678,6.7,7.0,,,6.5,43.0,6.5,235.0,6.5,6.5,250.0,6.6,472.0,,,6.5,34.0,6.6,205.0,6.5,221.0,6.3,60.0,,,6.6,9.0,5.8,24.0,6.5,25.0,6.6,71.0,6.8
tt0016630,7.0,2820,7.1,7.0,5.0,1.0,7.0,293.0,7.1,1076.0,7.1,7.1,796.0,7.0,1958.0,5.0,1.0,7.0,250.0,7.0,932.0,7.1,717.0,7.3,246.0,,,7.2,43.0,7.3,130.0,7.2,71.0,6.5,195.0,7.2
tt0016634,7.0,338,7.2,7.0,,,6.6,11.0,6.6,70.0,7.1,7.1,181.0,6.9,208.0,,,6.9,8.0,6.5,54.0,7.1,142.0,6.9,49.0,,,5.7,3.0,8.0,10.0,6.7,34.0,6.2,48.0,7.4
tt0016640,6.5,354,6.6,7.0,,,7.1,12.0,6.5,99.0,6.4,6.4,165.0,6.5,247.0,,,7.5,8.0,6.5,85.0,6.4,149.0,6.7,27.0,,,7.0,4.0,6.6,10.0,6.7,12.0,6.7,59.0,6.5
tt0016643,6.3,217,6.5,7.0,,,8.0,4.0,5.7,44.0,6.4,6.4,119.0,6.2,142.0,,,8.5,2.0,5.8,37.0,6.4,102.0,6.2,23.0,,,7.5,2.0,5.2,6.0,6.4,14.0,5.9,44.0,6.1
tt0016646,5.9,451,8.3,9.0,,,7.2,4.0,6.6,43.0,4.6,4.6,306.0,5.6,207.0,,,6.7,3.0,6.7,33.0,4.8,170.0,5.1,145.0,,,9.0,1.0,6.1,9.0,3.5,135.0,4.1,21.0,6.8
tt0016654,7.1,1656,7.1,7.0,4.0,1.0,7.0,113.0,7.0,530.0,7.1,7.1,664.0,7.0,1184.0,4.0,1.0,6.9,95.0,7.0,463.0,7.1,589.0,7.2,151.0,,,7.0,18.0,7.4,61.0,7.1,66.0,6.5,146.0,7.2
tt0016655,6.8,618,6.9,7.0,,,6.5,28.0,6.7,191.0,6.8,6.8,296.0,6.7,448.0,,,6.7,19.0,6.7,167.0,6.8,256.0,7.0,70.0,,,5.9,9.0,6.9,22.0,7.3,38.0,6.6,79.0,6.8
tt0016664,5.5,139,5.6,6.0,,,5.8,6.0,5.3,34.0,5.7,5.7,59.0,5.5,96.0,,,5.8,6.0,5.3,32.0,5.6,54.0,7.1,6.0,,,,,7.5,2.0,6.5,4.0,5.9,29.0,5.9
tt0016669,7.3,1427,7.9,8.0,,,7.8,67.0,7.3,365.0,7.1,7.1,780.0,7.2,872.0,,,7.6,42.0,7.2,285.0,7.1,524.0,7.5,354.0,,,8.1,25.0,7.5,75.0,7.1,251.0,6.7,116.0,7.3
tt0016672,5.0,438,5.2,5.0,,,4.8,17.0,5.2,99.0,5.0,5.0,231.0,5.2,272.0,,,4.8,12.0,4.9,74.0,5.4,182.0,4.4,77.0,,,4.8,5.0,6.3,23.0,3.0,48.0,5.4,66.0,4.8
tt0016690,6.2,1402,8.2,10.0,,,6.4,36.0,6.4,394.0,6.1,6.1,829.0,6.3,868.0,,,6.4,26.0,6.4,325.0,6.3,505.0,5.7,397.0,,,6.3,10.0,5.9,66.0,4.8,319.0,5.1,70.0,6.6
tt0016691,6.6,117,6.8,7.0,,,6.1,16.0,6.7,55.0,6.8,6.8,32.0,6.6,93.0,,,6.0,13.0,6.8,48.0,6.8,30.0,6.4,11.0,,,5.7,3.0,5.8,6.0,8.0,2.0,5.9,17.0,7.0
tt0016762,6.6,142,7.0,7.0,,,6.0,3.0,6.1,33.0,6.9,6.9,67.0,6.5,87.0,,,5.0,2.0,6.0,25.0,6.8,58.0,7.2,14.0,,,8.0,1.0,6.5,5.0,7.7,8.0,6.2,27.0,6.7
tt0016804,7.0,728,7.2,7.0,,,7.1,36.0,6.9,189.0,7.1,7.1,331.0,6.9,442.0,,,7.2,22.0,6.9,140.0,7.0,271.0,7.3,118.0,,,6.8,14.0,7.1,47.0,7.5,55.0,6.2,88.0,7.1
tt0016822,6.7,888,7.9,8.0,,,7.3,35.0,6.6,203.0,6.5,6.5,560.0,6.6,512.0,,,6.9,23.0,6.7,149.0,6.5,335.0,6.7,284.0,,,8.0,12.0,6.3,51.0,6.5,221.0,5.6,67.0,7.0
tt0016827,4.6,120,7.3,8.0,,,3.0,1.0,7.1,9.0,3.5,3.5,107.0,4.7,78.0,,,3.0,1.0,7.1,8.0,3.7,69.0,1.2,39.0,,,,,8.0,1.0,1.0,38.0,2.3,15.0,6.4
tt0016832,6.9,399,7.2,7.0,,,6.9,11.0,6.5,78.0,7.2,7.2,216.0,7.0,253.0,,,6.4,5.0,6.5,60.0,7.2,181.0,6.6,57.0,,,7.3,6.0,6.3,17.0,6.6,32.0,6.2,56.0,6.9
tt0016847,8.1,13588,7.8,8.0,7.2,7.0,8.2,1834.0,8.1,6172.0,8.1,8.1,3037.0,8.1,9564.0,8.0,6.0,8.2,1524.0,8.1,5357.0,8.1,2460.0,8.1,1645.0,4.0,1.0,8.1,290.0,8.2,764.0,8.1,553.0,7.6,327.0,8.1
tt0016854,6.4,208,6.6,7.0,,,6.4,14.0,6.3,59.0,6.7,6.7,96.0,6.4,144.0,,,6.4,11.0,6.2,53.0,6.6,80.0,7.3,22.0,,,7.3,3.0,7.7,5.0,7.3,14.0,5.9,33.0,6.7
tt0016871,5.8,770,8.0,9.0,5.0,2.0,5.8,27.0,6.2,156.0,5.5,5.5,521.0,5.8,432.0,5.0,1.0,5.9,21.0,6.0,113.0,5.6,292.0,6.0,275.0,5.0,1.0,5.2,6.0,6.8,41.0,4.9,227.0,5.1,70.0,6.6
tt0016884,7.6,3901,8.0,8.0,5.0,2.0,7.7,254.0,7.6,1263.0,7.7,7.7,1715.0,7.5,2363.0,6.0,1.0,7.6,141.0,7.4,937.0,7.6,1248.0,8.0,891.0,4.0,1.0,8.0,113.0,8.0,312.0,8.0,448.0,6.9,257.0,7.7
tt0016895,7.5,1401,7.5,8.0,10.0,1.0,7.6,85.0,7.4,497.0,7.4,7.4,555.0,7.4,1035.0,10.0,1.0,7.5,67.0,7.4,443.0,7.4,496.0,7.7,120.0,,,8.4,18.0,7.6,48.0,7.4,51.0,6.8,155.0,7.6
tt0016914,6.9,632,6.9,7.0,,,6.7,50.0,6.8,247.0,7.0,7.0,237.0,6.9,468.0,,,6.7,43.0,6.8,212.0,6.9,207.0,7.2,64.0,,,6.7,7.0,7.1,29.0,7.4,25.0,6.3,72.0,6.8
tt0016939,6.3,270,6.5,7.0,,,5.4,15.0,6.1,78.0,6.5,6.5,118.0,6.3,191.0,,,5.5,13.0,6.1,66.0,6.5,108.0,5.7,19.0,,,5.5,2.0,5.7,10.0,6.5,7.0,5.8,55.0,6.6
tt0016947,6.6,213,7.0,7.0,,,6.6,14.0,6.6,74.0,6.5,6.5,91.0,6.5,164.0,,,6.6,14.0,6.7,66.0,6.5,79.0,6.3,17.0,,,,,5.1,6.0,6.8,11.0,6.3,39.0,6.6
tt0016953,6.7,675,6.7,7.0,,,6.8,48.0,6.6,271.0,6.8,6.8,236.0,6.6,515.0,,,7.0,40.0,6.6,246.0,6.7,216.0,7.2,44.0,,,6.0,8.0,7.4,21.0,7.5,14.0,6.4,76.0,6.6
tt0016971,6.0,127,6.3,6.0,,,7.0,3.0,5.9,31.0,6.0,6.0,62.0,5.9,90.0,,,7.0,3.0,5.7,27.0,6.0,59.0,6.9,7.0,,,,,7.7,3.0,7.3,3.0,5.9,19.0,6.0
tt0017004,6.4,245,6.6,7.0,,,6.3,11.0,6.4,56.0,6.5,6.5,134.0,6.4,178.0,,,6.9,8.0,6.2,44.0,6.5,120.0,6.5,26.0,,,5.7,3.0,7.6,8.0,6.7,14.0,6.4,43.0,6.9
tt0017028,6.9,130,7.0,7.0,,,7.0,4.0,6.6,28.0,6.9,6.9,74.0,6.7,90.0,,,5.0,1.0,6.5,20.0,6.8,68.0,6.8,16.0,,,7.7,3.0,6.7,7.0,7.2,5.0,6.2,26.0,7.2
tt0017029,6.7,399,7.3,8.0,,,5.9,9.0,6.9,58.0,6.6,6.6,297.0,6.6,256.0,,,4.7,6.0,7.0,44.0,6.6,201.0,6.7,113.0,,,8.0,3.0,6.4,14.0,6.5,95.0,5.1,52.0,6.9
tt0017048,7.4,2758,7.5,8.0,5.8,4.0,7.6,528.0,7.5,1123.0,7.0,7.0,551.0,7.4,1989.0,6.3,3.0,7.6,449.0,7.5,1001.0,6.9,477.0,7.5,260.0,4.0,1.0,7.7,74.0,7.4,106.0,7.4,69.0,6.7,154.0,7.4
tt0017075,7.3,10024,7.4,7.0,7.0,4.0,7.4,1387.0,7.3,4063.0,7.2,7.2,2354.0,7.3,6861.0,7.0,4.0,7.4,1136.0,7.2,3455.0,7.2,2063.0,7.5,1101.0,,,7.4,232.0,7.5,559.0,7.4,267.0,6.9,318.0,7.2
tt0017082,6.3,200,7.2,7.0,,,4.9,6.0,5.9,46.0,6.8,6.8,112.0,6.3,133.0,,,3.3,3.0,5.7,39.0,6.8,91.0,6.6,30.0,,,7.0,3.0,6.1,6.0,7.3,20.0,5.6,25.0,6.6
tt0017096,6.7,430,6.8,7.0,5.5,2.0,6.4,25.0,6.8,162.0,6.7,6.7,166.0,6.7,334.0,6.0,1.0,6.3,23.0,6.8,147.0,6.7,156.0,6.7,22.0,5.0,1.0,6.5,2.0,7.0,12.0,6.7,7.0,6.0,95.0,7.0
tt0017103,6.7,545,6.8,7.0,,,5.9,30.0,6.6,146.0,6.9,6.9,276.0,6.7,406.0,,,5.8,25.0,6.7,127.0,6.9,243.0,6.4,46.0,,,6.7,5.0,6.0,14.0,6.6,27.0,6.3,92.0,6.8
tt0017119,6.8,309,7.1,7.0,,,6.9,15.0,6.7,91.0,7.0,7.0,143.0,6.9,207.0,,,7.1,13.0,6.7,71.0,7.0,119.0,6.3,39.0,,,6.0,2.0,6.4,18.0,6.2,18.0,5.9,46.0,7.1
